,C,D,timestamp,sample_number,ads_status,ads_gpio,loff_statn,loff_statp,extra,channel_data,data_hex,data_raw
114,200,b'\x94LG\x15s\x00\x00\x00\xc0\x00\x00\xdf\x02\xec\xac\xd8\xb5\xde\xed\x9b\xe7=H\xea\xfaw\xecqi\xf0nO\xcfQQ',356994196,115,12582912,0,0,0,12,"[-2161940, -5449547, -2167397, -1622712, -1377673, -1281687, -1020337, -3190447]",94:4c:47:15:73:00:00:00:c0:00:00:df:02:ec:ac:d8:b5:de:ed:9b:e7:3d:48:ea:fa:77:ec:71:69:f0:6e:4f:cf:51:51,b'\x94LG\x15s\x00\x00\x00\xc0\x00\x00\xdf\x02\xec\xac\xd8\xb5\xde\xed\x9b\xe7=H\xea\xfaw\xecqi\xf0nO\xcfQQ'
115,200,b'4\\G\x15t\x00\x00\x00\xc0\x00\x00\xdf\x15\xf1\xac\xc6%\xde\xfb\x82\xe7I\xad\xeb\x07%\xecj<\xf0zv\xcf]\x13',356998196,116,12582912,0,0,0,12,"[-2157071, -5454299, -2163838, -1619539, -1374427, -1283524, -1017226, -3187437]",34:5c:47:15:74:00:00:00:c0:00:00:df:15:f1:ac:c6:25:de:fb:82:e7:49:ad:eb:07:25:ec:6a:3c:f0:7a:76:cf:5d:13,b'4\\G\x15t\x00\x00\x00\xc0\x00\x00\xdf\x15\xf1\xac\xc6%\xde\xfb\x82\xe7I\xad\xeb\x07%\xecj<\xf0zv\xcf]\x13'
116,200,b'\xd3kG\x15u\x00\x00\x00\xc0\x00\x00\xdf\x0b\xfb\xac\x9dt\xde\xf5(\xe7Dy\xeb\x01\xe7\xecR\x92\xf0v\x02\xcfW\x93',357002195,117,12582912,0,0,0,12,"[-2159621, -5464716, -2165464, -1620871, -1375769, -1289582, -1018366, -3188845]",d3:6b:47:15:75:00:00:00:c0:00:00:df:0b:fb:ac:9d:74:de:f5:28:e7:44:79:eb:01:e7:ec:52:92:f0:76:02:cf:57:93,b'\xd3kG\x15u\x00\x00\x00\xc0\x00\x00\xdf\x0b\xfb\xac\x9dt\xde\xf5(\xe7Dy\xeb\x01\xe7\xecR\x92\xf0v\x02\xcfW\x93'
117,200,b's{G\x15v\x00\x00\x00\xc0\x00\x00\xde\xfd\xc2\xacr\xea\xde\xec\xb9\xe7<v\xea\xfa\x9d\xec9\x9a\xf0p\x07\xcfP\x1a',357006195,118,12582912,0,0,0,12,"[-2163262, -5475606, -2167623, -1622922, -1377635, -1295974, -1019897, -3190758]",73:7b:47:15:76:00:00:00:c0:00:00:de:fd:c2:ac:72:ea:de:ec:b9:e7:3c:76:ea:fa:9d:ec:39:9a:f0:70:07:cf:50:1a,b's{G\x15v\x00\x00\x00\xc0\x00\x00\xde\xfd\xc2\xacr\xea\xde\xec\xb9\xe7<v\xea\xfa\x9d\xec9\x9a\xf0p\x07\xcfP\x1a'
118,200,b'\x0f\x8bG\x15w\x00\x00\x00\xc0\x00\x00\xdf\x03\x9a\xacV\x8d\xde\xf2\x03\xe7A\r\xea\xffo\xec+<\xf0u\x13\xcfT&',357010191,119,12582912,0,0,0,12,"[-2161766, -5482867, -2166269, -1621747, -1376401, -1299652, -1018605, -3189722]",0f:8b:47:15:77:00:00:00:c0:00:00:df:03:9a:ac:56:8d:de:f2:03:e7:41:0d:ea:ff:6f:ec:2b:3c:f0:75:13:cf:54:26,b'\x0f\x8bG\x15w\x00\x00\x00\xc0\x00\x00\xdf\x03\x9a\xacV\x8d\xde\xf2\x03\xe7A\r\xea\xffo\xec+<\xf0u\x13\xcfT&'
119,200,b'\xae\x9aG\x15x\x00\x00\x00\xc0\x00\x00\xdf\x17\xc6\xacG\x96\xdf\x00\xb5\xe7N\x1f\xeb\x0c\xd2\xec$\xf6\xf0\x81\xe9\xcf`\x92',357014190,120,12582912,0,0,0,12,"[-2156602, -5486698, -2162507, -1618401, -1372974, -1301258, -1015319, -3186542]",ae:9a:47:15:78:00:00:00:c0:00:00:df:17:c6:ac:47:96:df:00:b5:e7:4e:1f:eb:0c:d2:ec:24:f6:f0:81:e9:cf:60:92,b'\xae\x9aG\x15x\x00\x00\x00\xc0\x00\x00\xdf\x17\xc6\xacG\x96\xdf\x00\xb5\xe7N\x1f\xeb\x0c\xd2\xec$\xf6\xf0\x81\xe9\xcf`\x92'
120,200,b'N\xaaG\x15y\x00\x00\x00\xc0\x00\x00\xdf\x13k\xac3k\xde\xfd\xfc\xe7Lx\xeb\n\x95\xec\x10\x80\xf0\x80e\xcf^_',357018190,121,12582912,0,0,0,12,"[-2157717, -5491861, -2163204, -1618824, -1373547, -1306496, -1015707, -3187105]",4e:aa:47:15:79:00:00:00:c0:00:00:df:13:6b:ac:33:6b:de:fd:fc:e7:4c:78:eb:0a:95:ec:10:80:f0:80:65:cf:5e:5f,b'N\xaaG\x15y\x00\x00\x00\xc0\x00\x00\xdf\x13k\xac3k\xde\xfd\xfc\xe7Lx\xeb\n\x95\xec\x10\x80\xf0\x80e\xcf^_'
121,200,b'\xee\xb9G\x15z\x00\x00\x00\xc0\x00\x00\xdf\x03\x81\xac P\xde\xf2\xfd\xe7C\x8d\xeb\x01s\xeb\xf6Q\xf0x\xd4\xcfU\xa3',357022190,122,12582912,0,0,0,12,"[-2161791, -5496752, -2166019, -1621107, -1375885, -1313199, -1017644, -3189341]",ee:b9:47:15:7a:00:00:00:c0:00:00:df:03:81:ac:20:50:de:f2:fd:e7:43:8d:eb:01:73:eb:f6:51:f0:78:d4:cf:55:a3,b'\xee\xb9G\x15z\x00\x00\x00\xc0\x00\x00\xdf\x03\x81\xac P\xde\xf2\xfd\xe7C\x8d\xeb\x01s\xeb\xf6Q\xf0x\xd4\xcfU\xa3'
122,200,"b'\x89\xc9G\x15{\x00\x00\x00\xc0\x00\x00\xdf\x06[\xac""\xa2\xde\xf4\xe7\xe7E\xda\xeb\x04\x1e\xeb\xe6o\xf0|\x14\xcfX('",357026185,123,12582912,0,0,0,12,"[-2161061, -5496158, -2165529, -1620518, -1375202, -1317265, -1016812, -3188696]",89:c9:47:15:7b:00:00:00:c0:00:00:df:06:5b:ac:22:a2:de:f4:e7:e7:45:da:eb:04:1e:eb:e6:6f:f0:7c:14:cf:58:28,"b'\x89\xc9G\x15{\x00\x00\x00\xc0\x00\x00\xdf\x06[\xac""\xa2\xde\xf4\xe7\xe7E\xda\xeb\x04\x1e\xeb\xe6o\xf0|\x14\xcfX('"
123,200,b')\xd9G\x15|\x00\x00\x00\xc0\x00\x00\xdf\x1aG\xac2\xf0\xdf\x035\xe7R\xc1\xeb\x11Z\xeb\xe30\xf0\x88\xb3\xcfdk',357030185,124,12582912,0,0,0,12,"[-2155961, -5491984, -2161867, -1617215, -1371814, -1318096, -1013581, -3185557]",29:d9:47:15:7c:00:00:00:c0:00:00:df:1a:47:ac:32:f0:df:03:35:e7:52:c1:eb:11:5a:eb:e3:30:f0:88:b3:cf:64:6b,b')\xd9G\x15|\x00\x00\x00\xc0\x00\x00\xdf\x1aG\xac2\xf0\xdf\x035\xe7R\xc1\xeb\x11Z\xeb\xe30\xf0\x88\xb3\xcfdk'
124,200,b'\xc8\xe8G\x15}\x00\x00\x00\xc0\x00\x00\xdf\x1b\x97\xac4\x1b\xdf\x04\xdc\xe7T\x91\xeb\x12\xf1\xeb\xdf\xb6\xf0\x8ag\xcfeu',357034184,125,12582912,0,0,0,12,"[-2155625, -5491685, -2161444, -1616751, -1371407, -1318986, -1013145, -3185291]",c8:e8:47:15:7d:00:00:00:c0:00:00:df:1b:97:ac:34:1b:df:04:dc:e7:54:91:eb:12:f1:eb:df:b6:f0:8a:67:cf:65:75,b'\xc8\xe8G\x15}\x00\x00\x00\xc0\x00\x00\xdf\x1b\x97\xac4\x1b\xdf\x04\xdc\xe7T\x91\xeb\x12\xf1\xeb\xdf\xb6\xf0\x8ag\xcfeu'
125,200,b'h\xf8G\x15~\x00\x00\x00\xc0\x00\x00\xdf\x08\xf9\xac$C\xde\xf9\xa5\xe7J\xc7\xeb\t\x08\xeb\xd5\x02\xf0\x81\xb4\xcf[;',357038184,126,12582912,0,0,0,12,"[-2160391, -5495741, -2164315, -1619257, -1373944, -1321726, -1015372, -3187909]",68:f8:47:15:7e:00:00:00:c0:00:00:df:08:f9:ac:24:43:de:f9:a5:e7:4a:c7:eb:09:08:eb:d5:02:f0:81:b4:cf:5b:3b,b'h\xf8G\x15~\x00\x00\x00\xc0\x00\x00\xdf\x08\xf9\xac$C\xde\xf9\xa5\xe7J\xc7\xeb\t\x08\xeb\xd5\x02\xf0\x81\xb4\xcf[;'
126,200,b'\x04\x08H\x15\x7f\x00\x00\x00\xc0\x00\x00\xdf\x07\xba\xac#\xd2\xde\xfa\x02\xe7J\xc2\xeb\t\xeb\xeb\xd54\xf0\x83\x0f\xcf[\xc8',357042180,127,12582912,0,0,0,12,"[-2160710, -5495854, -2164222, -1619262, -1373717, -1321676, -1015025, -3187768]",04:08:48:15:7f:00:00:00:c0:00:00:df:07:ba:ac:23:d2:de:fa:02:e7:4a:c2:eb:09:eb:eb:d5:34:f0:83:0f:cf:5b:c8,b'\x04\x08H\x15\x7f\x00\x00\x00\xc0\x00\x00\xdf\x07\xba\xac#\xd2\xde\xfa\x02\xe7J\xc2\xeb\t\xeb\xeb\xd54\xf0\x83\x0f\xcf[\xc8'
127,200,"b'\xa3\x17H\x15\x80\x00\x00\x00\xc0\x00\x00\xdf\x1a\x07\xac2\xda\xdf\x07D\xe7V\xa4\xeb\x16B\xeb\xdf\x8c\xf0\x8e\xb0\xcfg""'",357046179,128,12582912,0,0,0,12,"[-2156025, -5492006, -2160828, -1616220, -1370558, -1319028, -1012048, -3184862]",a3:17:48:15:80:00:00:00:c0:00:00:df:1a:07:ac:32:da:df:07:44:e7:56:a4:eb:16:42:eb:df:8c:f0:8e:b0:cf:67:22,"b'\xa3\x17H\x15\x80\x00\x00\x00\xc0\x00\x00\xdf\x1a\x07\xac2\xda\xdf\x07D\xe7V\xa4\xeb\x16B\xeb\xdf\x8c\xf0\x8e\xb0\xcfg""'"
128,200,"b""C'H\x15\x81\x00\x00\x00\xc0\x00\x00\xdf!Y\xac8\xd6\xdf\x0c\xb6\xe7[\xef\xeb\x1bi\xeb\xe4\xba\xf0\x93\xb6\xcfk\xc3""",357050179,129,12582912,0,0,0,12,"[-2154151, -5490474, -2159434, -1614865, -1369239, -1317702, -1010762, -3183677]",43:27:48:15:81:00:00:00:c0:00:00:df:21:59:ac:38:d6:df:0c:b6:e7:5b:ef:eb:1b:69:eb:e4:ba:f0:93:b6:cf:6b:c3,"b""C'H\x15\x81\x00\x00\x00\xc0\x00\x00\xdf!Y\xac8\xd6\xdf\x0c\xb6\xe7[\xef\xeb\x1bi\xeb\xe4\xba\xf0\x93\xb6\xcfk\xc3"""
129,200,"b'\xe36H\x15\x82\x00\x00\x00\xc0\x00\x00\xdf\x0fE\xac(\xfc\xdf\x00~\xe7R,\xeb\x10\xc6\xeb\xdb\x8e\xf0\x8aw\xcfaB'",357054179,130,12582912,0,0,0,12,"[-2158779, -5494532, -2162562, -1617364, -1371962, -1320050, -1013129, -3186366]",e3:36:48:15:82:00:00:00:c0:00:00:df:0f:45:ac:28:fc:df:00:7e:e7:52:2c:eb:10:c6:eb:db:8e:f0:8a:77:cf:61:42,"b'\xe36H\x15\x82\x00\x00\x00\xc0\x00\x00\xdf\x0fE\xac(\xfc\xdf\x00~\xe7R,\xeb\x10\xc6\xeb\xdb\x8e\xf0\x8aw\xcfaB'"
130,200,b'\x82FH\x15\x83\x00\x00\x00\xc0\x00\x00\xdf\n\xc5\xac%\x8c\xde\xfd\xa0\xe7P(\xeb\x0f\x87\xeb\xd9k\xf0\x89\xf0\xcf_\xa7',357058178,131,12582912,0,0,0,12,"[-2159931, -5495412, -2163296, -1617880, -1372281, -1320597, -1013264, -3186777]",82:46:48:15:83:00:00:00:c0:00:00:df:0a:c5:ac:25:8c:de:fd:a0:e7:50:28:eb:0f:87:eb:d9:6b:f0:89:f0:cf:5f:a7,b'\x82FH\x15\x83\x00\x00\x00\xc0\x00\x00\xdf\n\xc5\xac%\x8c\xde\xfd\xa0\xe7P(\xeb\x0f\x87\xeb\xd9k\xf0\x89\xf0\xcf_\xa7'
131,200,b'\x1eVH\x15\x84\x00\x00\x00\xc0\x00\x00\xdf\x1a\x93\xac2\x9d\xdf\x08\xdb\xe7Z\x85\xeb\x1a[\xeb\xe3\x86\xf0\x94$\xcfi\x8e',357062174,132,12582912,0,0,0,12,"[-2155885, -5492067, -2160421, -1615227, -1369509, -1318010, -1010652, -3184242]",1e:56:48:15:84:00:00:00:c0:00:00:df:1a:93:ac:32:9d:df:08:db:e7:5a:85:eb:1a:5b:eb:e3:86:f0:94:24:cf:69:8e,b'\x1eVH\x15\x84\x00\x00\x00\xc0\x00\x00\xdf\x1a\x93\xac2\x9d\xdf\x08\xdb\xe7Z\x85\xeb\x1a[\xeb\xe3\x86\xf0\x94$\xcfi\x8e'
132,200,"b'\xbeeH\x15\x85\x00\x00\x00\xc0\x00\x00\xdf\'\x11\xac<\xda\xdf\x12\x1a\xe7b\xec\xeb""\xe1\xeb\xeb\xd6\xf0\x9c@\xcfq\\'",357066174,133,12582912,0,0,0,12,"[-2152687, -5489446, -2158054, -1613076, -1367327, -1315882, -1008576, -3182244]",be:65:48:15:85:00:00:00:c0:00:00:df:27:11:ac:3c:da:df:12:1a:e7:62:ec:eb:22:e1:eb:eb:d6:f0:9c:40:cf:71:5c,"b'\xbeeH\x15\x85\x00\x00\x00\xc0\x00\x00\xdf\'\x11\xac<\xda\xdf\x12\x1a\xe7b\xec\xeb""\xe1\xeb\xeb\xd6\xf0\x9c@\xcfq\\'"
133,200,b']uH\x15\x86\x00\x00\x00\xc0\x00\x00\xdf\x16E\xac.B\xdf\x07\xa1\xe7Z\x19\xeb\x19\x17\xeb\xe3\n\xf0\x93\x91\xcfg\xbb',357070173,134,12582912,0,0,0,12,"[-2156987, -5493182, -2160735, -1615335, -1369833, -1318134, -1010799, -3184709]",5d:75:48:15:86:00:00:00:c0:00:00:df:16:45:ac:2e:42:df:07:a1:e7:5a:19:eb:19:17:eb:e3:0a:f0:93:91:cf:67:bb,b']uH\x15\x86\x00\x00\x00\xc0\x00\x00\xdf\x16E\xac.B\xdf\x07\xa1\xe7Z\x19\xeb\x19\x17\xeb\xe3\n\xf0\x93\x91\xcfg\xbb'
134,200,"b""\xfd\x84H\x15\x87\x00\x00\x00\xc0\x00\x00\xdf\x0eY\xac'\x82\xdf\x03W\xe7U\xda\xeb\x15\xb5\xeb\xdf?\xf0\x91\x0e\xcfc\xe3""",357074173,135,12582912,0,0,0,12,"[-2159015, -5494910, -2161833, -1616422, -1370699, -1319105, -1011442, -3185693]",fd:84:48:15:87:00:00:00:c0:00:00:df:0e:59:ac:27:82:df:03:57:e7:55:da:eb:15:b5:eb:df:3f:f0:91:0e:cf:63:e3,"b""\xfd\x84H\x15\x87\x00\x00\x00\xc0\x00\x00\xdf\x0eY\xac'\x82\xdf\x03W\xe7U\xda\xeb\x15\xb5\xeb\xdf?\xf0\x91\x0e\xcfc\xe3"""
135,200,b'\x99\x94H\x15\x88\x00\x00\x00\xc0\x00\x00\xdf\x1a\xf3\xac2&\xdf\x0c\xc8\xe7^=\xeb\x1e\xaa\xeb\xe7\xbb\xf0\x99\x92\xcfk\xfa',357078169,136,12582912,0,0,0,12,"[-2155789, -5492186, -2159416, -1614275, -1368406, -1316933, -1009262, -3183622]",99:94:48:15:88:00:00:00:c0:00:00:df:1a:f3:ac:32:26:df:0c:c8:e7:5e:3d:eb:1e:aa:eb:e7:bb:f0:99:92:cf:6b:fa,b'\x99\x94H\x15\x88\x00\x00\x00\xc0\x00\x00\xdf\x1a\xf3\xac2&\xdf\x0c\xc8\xe7^=\xeb\x1e\xaa\xeb\xe7\xbb\xf0\x99\x92\xcfk\xfa'
136,200,b'8\xa4H\x15\x89\x00\x00\x00\xc0\x00\x00\xdf+\x8a\xac?\xb8\xdf\x18\xc7\xe7i\x13\xeb)\xcc\xeb\xf2p\xf0\xa4\x13\xcfv<',357082168,137,12582912,0,0,0,12,"[-2151542, -5488712, -2156345, -1611501, -1365556, -1314192, -1006573, -3180996]",38:a4:48:15:89:00:00:00:c0:00:00:df:2b:8a:ac:3f:b8:df:18:c7:e7:69:13:eb:29:cc:eb:f2:70:f0:a4:13:cf:76:3c,b'8\xa4H\x15\x89\x00\x00\x00\xc0\x00\x00\xdf+\x8a\xac?\xb8\xdf\x18\xc7\xe7i\x13\xeb)\xcc\xeb\xf2p\xf0\xa4\x13\xcfv<'
137,200,b'\xd8\xb3H\x15\x8a\x00\x00\x00\xc0\x00\x00\xdf\x1d\xab\xac3\xce\xdf\x0f\x90\xe7b\x0b\xeb!\xb3\xeb\xea\xed\xf0\x9d\x1e\xcfnw',357086168,138,12582912,0,0,0,12,"[-2155093, -5491762, -2158704, -1613301, -1367629, -1316115, -1008354, -3182985]",d8:b3:48:15:8a:00:00:00:c0:00:00:df:1d:ab:ac:33:ce:df:0f:90:e7:62:0b:eb:21:b3:eb:ea:ed:f0:9d:1e:cf:6e:77,b'\xd8\xb3H\x15\x8a\x00\x00\x00\xc0\x00\x00\xdf\x1d\xab\xac3\xce\xdf\x0f\x90\xe7b\x0b\xeb!\xb3\xeb\xea\xed\xf0\x9d\x1e\xcfnw'
138,200,b'x\xc3H\x15\x8b\x00\x00\x00\xc0\x00\x00\xdf\x12\x80\xac*\x1a\xdf\x08P\xe7\\\x1f\xeb\x1c\x15\xeb\xe5Z\xf0\x98\xc3\xcfh\xc3',357090168,139,12582912,0,0,0,12,"[-2157952, -5494246, -2160560, -1614817, -1369067, -1317542, -1009469, -3184445]",78:c3:48:15:8b:00:00:00:c0:00:00:df:12:80:ac:2a:1a:df:08:50:e7:5c:1f:eb:1c:15:eb:e5:5a:f0:98:c3:cf:68:c3,b'x\xc3H\x15\x8b\x00\x00\x00\xc0\x00\x00\xdf\x12\x80\xac*\x1a\xdf\x08P\xe7\\\x1f\xeb\x1c\x15\xeb\xe5Z\xf0\x98\xc3\xcfh\xc3'
139,200,"b'\x13\xd3H\x15\x8c\x00\x00\x00\xc0\x00\x00\xdf\x1b\xae\xac2\x1b\xdf\x0e\xb1\xe7bp\xeb""\xf8\xeb\xeb\xfe\xf0\x9fq\xcfn\xd7'",357094163,140,12582912,0,0,0,12,"[-2155602, -5492197, -2158927, -1613200, -1367304, -1315842, -1007759, -3182889]",13:d3:48:15:8c:00:00:00:c0:00:00:df:1b:ae:ac:32:1b:df:0e:b1:e7:62:70:eb:22:f8:eb:eb:fe:f0:9f:71:cf:6e:d7,"b'\x13\xd3H\x15\x8c\x00\x00\x00\xc0\x00\x00\xdf\x1b\xae\xac2\x1b\xdf\x0e\xb1\xe7bp\xeb""\xf8\xeb\xeb\xfe\xf0\x9fq\xcfn\xd7'"
140,200,b'\xb3\xe2H\x15\x8d\x00\x00\x00\xc0\x00\x00\xdf.\xeb\xacA\xc8\xdf\x1c\x85\xe7n\xe3\xeb/\xcb\xeb\xf8>\xf0\xab~\xcfz\xaa',357098163,141,12582912,0,0,0,12,"[-2150677, -5488184, -2155387, -1610013, -1364021, -1312706, -1004674, -3179862]",b3:e2:48:15:8d:00:00:00:c0:00:00:df:2e:eb:ac:41:c8:df:1c:85:e7:6e:e3:eb:2f:cb:eb:f8:3e:f0:ab:7e:cf:7a:aa,b'\xb3\xe2H\x15\x8d\x00\x00\x00\xc0\x00\x00\xdf.\xeb\xacA\xc8\xdf\x1c\x85\xe7n\xe3\xeb/\xcb\xeb\xf8>\xf0\xab~\xcfz\xaa'
141,200,b'S\xf2H\x15\x8e\x00\x00\x00\xc0\x00\x00\xdf%F\xac9\xad\xdf\x16\xda\xe7jS\xeb*n\xeb\xf3\x18\xf0\xa6\xb4\xcfud',357102163,142,12582912,0,0,0,12,"[-2153146, -5490259, -2156838, -1611181, -1365394, -1314024, -1005900, -3181212]",53:f2:48:15:8e:00:00:00:c0:00:00:df:25:46:ac:39:ad:df:16:da:e7:6a:53:eb:2a:6e:eb:f3:18:f0:a6:b4:cf:75:64,b'S\xf2H\x15\x8e\x00\x00\x00\xc0\x00\x00\xdf%F\xac9\xad\xdf\x16\xda\xe7jS\xeb*n\xeb\xf3\x18\xf0\xa6\xb4\xcfud'
142,200,"b'\xf2\x01I\x15\x8f\x00\x00\x00\xc0\x00\x00\xdf\x17\x1f\xac-(\xdf\x0eD\xe7b\xaf\xeb""\xee\xeb\xebD\xf0\xa0a\xcfm\xe9'",357106162,143,12582912,0,0,0,12,"[-2156769, -5493464, -2159036, -1613137, -1367314, -1316028, -1007519, -3183127]",f2:01:49:15:8f:00:00:00:c0:00:00:df:17:1f:ac:2d:28:df:0e:44:e7:62:af:eb:22:ee:eb:eb:44:f0:a0:61:cf:6d:e9,"b'\xf2\x01I\x15\x8f\x00\x00\x00\xc0\x00\x00\xdf\x17\x1f\xac-(\xdf\x0eD\xe7b\xaf\xeb""\xee\xeb\xebD\xf0\xa0a\xcfm\xe9'"
143,200,"b""\x92\x11I\x15\x90\x00\x00\x00\xc0\x00\x00\xdf\x1c\xe5\xac2Y\xdf\x13\x15\xe7f\xb0\xeb'\xd2\xeb\xef\xe4\xf0\xa59\xcfr@""",357110162,144,12582912,0,0,0,12,"[-2155291, -5492135, -2157803, -1612112, -1366062, -1314844, -1006279, -3182016]",92:11:49:15:90:00:00:00:c0:00:00:df:1c:e5:ac:32:59:df:13:15:e7:66:b0:eb:27:d2:eb:ef:e4:f0:a5:39:cf:72:40,"b""\x92\x11I\x15\x90\x00\x00\x00\xc0\x00\x00\xdf\x1c\xe5\xac2Y\xdf\x13\x15\xe7f\xb0\xeb'\xd2\xeb\xef\xe4\xf0\xa59\xcfr@"""
144,200,b'-!I\x15\x91\x00\x00\x00\xc0\x00\x00\xdf12\xacB\xe0\xdf!\xb3\xe7s\xc9\xeb5Y\xeb\xfc\xc8\xf0\xb1\xee\xcf~\xb6',357114157,145,12582912,0,0,0,12,"[-2150094, -5487904, -2154061, -1608759, -1362599, -1311544, -1003026, -3178826]",2d:21:49:15:91:00:00:00:c0:00:00:df:31:32:ac:42:e0:df:21:b3:e7:73:c9:eb:35:59:eb:fc:c8:f0:b1:ee:cf:7e:b6,b'-!I\x15\x91\x00\x00\x00\xc0\x00\x00\xdf12\xacB\xe0\xdf!\xb3\xe7s\xc9\xeb5Y\xeb\xfc\xc8\xf0\xb1\xee\xcf~\xb6'
145,200,"b'\xcd0I\x15\x92\x00\x00\x00\xc0\x00\x00\xdf,\xf5\xac?P\xdf\x1fF\xe7r_\xeb36\xeb\xfa\xf9\xf0\xb0S\xcf|\x7f'",357118157,146,12582912,0,0,0,12,"[-2151179, -5488816, -2154682, -1609121, -1363146, -1312007, -1003437, -3179393]",cd:30:49:15:92:00:00:00:c0:00:00:df:2c:f5:ac:3f:50:df:1f:46:e7:72:5f:eb:33:36:eb:fa:f9:f0:b0:53:cf:7c:7f,"b'\xcd0I\x15\x92\x00\x00\x00\xc0\x00\x00\xdf,\xf5\xac?P\xdf\x1fF\xe7r_\xeb36\xeb\xfa\xf9\xf0\xb0S\xcf|\x7f'"
146,200,b'm@I\x15\x93\x00\x00\x00\xc0\x00\x00\xdf\x1cX\xac0\xa7\xdf\x14g\xe7i\xa5\xeb*\x02\xeb\xf1\x93\xf0\xa8\x9c\xcfsU',357122157,147,12582912,0,0,0,12,"[-2155432, -5492569, -2157465, -1611355, -1365502, -1314413, -1005412, -3181739]",6d:40:49:15:93:00:00:00:c0:00:00:df:1c:58:ac:30:a7:df:14:67:e7:69:a5:eb:2a:02:eb:f1:93:f0:a8:9c:cf:73:55,b'm@I\x15\x93\x00\x00\x00\xc0\x00\x00\xdf\x1cX\xac0\xa7\xdf\x14g\xe7i\xa5\xeb*\x02\xeb\xf1\x93\xf0\xa8\x9c\xcfsU'
147,200,"b'\x0cPI\x15\x94\x00\x00\x00\xc0\x00\x00\xdf\x1e\xa0\xac3\x00\xdf\x16Z\xe7k\x85\xeb,\xc8\xeb\xf4#\xf0\xab\xa4\xcfu\x92'",357126156,148,12582912,0,0,0,12,"[-2154848, -5491968, -2156966, -1610875, -1364792, -1313757, -1004636, -3181166]",0c:50:49:15:94:00:00:00:c0:00:00:df:1e:a0:ac:33:00:df:16:5a:e7:6b:85:eb:2c:c8:eb:f4:23:f0:ab:a4:cf:75:92,"b'\x0cPI\x15\x94\x00\x00\x00\xc0\x00\x00\xdf\x1e\xa0\xac3\x00\xdf\x16Z\xe7k\x85\xeb,\xc8\xeb\xf4#\xf0\xab\xa4\xcfu\x92'"
148,200,b'\xac_I\x15\x95\x00\x00\x00\xc0\x00\x00\xdf2~\xacC:\xdf$\xa5\xe7x[\xeb:\x0e\xec\x00\xce\xf0\xb8\x1c\xcf\x81\xce',357130156,149,12582912,0,0,0,12,"[-2149762, -5487814, -2153307, -1607589, -1361394, -1310514, -1001444, -3178034]",ac:5f:49:15:95:00:00:00:c0:00:00:df:32:7e:ac:43:3a:df:24:a5:e7:78:5b:eb:3a:0e:ec:00:ce:f0:b8:1c:cf:81:ce,b'\xac_I\x15\x95\x00\x00\x00\xc0\x00\x00\xdf2~\xacC:\xdf$\xa5\xe7x[\xeb:\x0e\xec\x00\xce\xf0\xb8\x1c\xcf\x81\xce'
149,200,"b""HoI\x15\x96\x00\x00\x00\xc0\x00\x00\xdf4'\xacD\xaa\xdf&q\xe7z`\xeb;\xb6\xec\x02\x9f\xf0\xb9\xdf\xcf\x83$""",357134152,150,12582912,0,0,0,12,"[-2149337, -5487446, -2152847, -1607072, -1360970, -1310049, -1000993, -3177692]",48:6f:49:15:96:00:00:00:c0:00:00:df:34:27:ac:44:aa:df:26:71:e7:7a:60:eb:3b:b6:ec:02:9f:f0:b9:df:cf:83:24,"b""HoI\x15\x96\x00\x00\x00\xc0\x00\x00\xdf4'\xacD\xaa\xdf&q\xe7z`\xeb;\xb6\xec\x02\x9f\xf0\xb9\xdf\xcf\x83$"""
150,200,"b'\xe7~I\x15\x97\x00\x00\x00\xc0\x00\x00\xdf""\x16\xac4\xcd\xdf\x1a\xda\xe7p\xbd\xeb1o\xeb\xf8\x9f\xf0\xb0\xee\xcfy '",357138151,151,12582912,0,0,0,12,"[-2153962, -5491507, -2155814, -1609539, -1363601, -1312609, -1003282, -3180256]",e7:7e:49:15:97:00:00:00:c0:00:00:df:22:16:ac:34:cd:df:1a:da:e7:70:bd:eb:31:6f:eb:f8:9f:f0:b0:ee:cf:79:20,"b'\xe7~I\x15\x97\x00\x00\x00\xc0\x00\x00\xdf""\x16\xac4\xcd\xdf\x1a\xda\xe7p\xbd\xeb1o\xeb\xf8\x9f\xf0\xb0\xee\xcfy '"
151,200,b'\x87\x8eI\x15\x98\x00\x00\x00\xc0\x00\x00\xdf \xfe\xac4\x15\xdf\x1a\xf6\xe7p\x97\xeb2\x13\xeb\xf95\xf0\xb2)\xcfy\x97',357142151,152,12582912,0,0,0,12,"[-2154242, -5491691, -2155786, -1609577, -1363437, -1312459, -1002967, -3180137]",87:8e:49:15:98:00:00:00:c0:00:00:df:20:fe:ac:34:15:df:1a:f6:e7:70:97:eb:32:13:eb:f9:35:f0:b2:29:cf:79:97,b'\x87\x8eI\x15\x98\x00\x00\x00\xc0\x00\x00\xdf \xfe\xac4\x15\xdf\x1a\xf6\xe7p\x97\xeb2\x13\xeb\xf95\xf0\xb2)\xcfy\x97'
